latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
47.60582903,-122.2852102,2,1,1,1,1,2,1125,13,92,10,10,9,9,10,9,1,3.55
47.5957085,-122.2975686,8,2.5,3,4,3,5,30,5,100,10,8,10,10,9,10,1,0.11
47.60639203,-122.2906124,6,2,3,3,6,2,14,20,100,10,10,10,10,10,10,2,0.9
47.59708807,-122.2973948,8,2.5,3,3,4,2,1125,5,100,10,10,10,10,10,10,1,2.83
47.59880163,-122.2924761,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.5944386,-122.2938703,5,3.5,3,3,1,1,1125,0,,,,,,,,3,
47.60297419,-122.2934195,2,1,1,1,1,1,1125,14,100,10,10,10,10,10,10,1,3.41
47.60568442,-122.2953598,6,1.5,2,3,1,2,14,32,97,9,10,10,10,9,9,1,1.13
47.59465847,-122.2954107,2,1.5,1,1,1,1,1125,1,100,10,8,10,10,8,10,3,0.31
47.60778218,-122.2892843,2,1,1,1,1,2,1125,20,98,10,10,9,10,10,9,2,1.14
47.60475367,-122.2943826,2,2,1,1,1,2,7,33,97,10,10,10,10,10,10,4,3.46
47.60688433,-122.2872419,8,3.5,5,5,1,3,30,3,93,9,9,10,10,9,8,1,0.18
47.59254368,-122.2939382,1,1,1,1,1,1,1125,12,97,10,10,10,10,9,10,1,1.63
47.6067369,-122.2900877,8,3.5,5,5,1,5,365,2,100,10,10,9,10,9,10,1,0.12
47.59220795,-122.2950032,4,2.5,2,2,1,2,1125,14,97,10,9,10,10,10,10,1,5
47.60161607,-122.2943798,2,1,1,1,1,1,1125,54,82,9,7,9,9,9,9,1,5.98
47.59788774,-122.2969628,2,1,1,2,1,1,33,10,100,10,10,10,10,9,10,2,2.36
47.59481013,-122.2961645,4,1,2,2,4,2,15,7,100,10,10,10,10,9,10,1,1.75
47.60429647,-122.2943586,1,2,1,1,0,2,7,41,99,10,10,10,10,10,10,4,3.09
47.60437922,-122.2911153,12,3.5,5,8,1,7,1125,2,100,10,10,10,10,10,10,1,0.67
47.59697059,-122.2964817,10,3.5,3,3,8,1,1125,31,97,10,10,10,10,9,10,5,5.41
47.59176832,-122.2943217,2,1,1,1,0,2,21,37,95,10,9,10,10,9,10,1,2.33
47.59390123,-122.2960535,2,1,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,1
47.59522339,-122.2966367,10,3.5,3,3,1,1,1125,2,100,9,10,10,10,9,10,5,2
47.60256128,-122.2936553,4,1,2,3,1,2,30,0,,,,,,,,1,
47.59770094,-122.2919996,5,1,1,3,2,2,60,34,100,10,10,10,10,10,10,1,5.34
47.6046968,-122.2854892,5,1,3,3,4,2,234,55,98,10,10,10,10,10,10,1,1.84
47.60212072,-122.2901296,3,1,1,1,3,1,1125,2,100,10,10,10,10,10,10,1,2
47.59495768,-122.2951655,4,1,1,1,2,2,1125,40,94,10,10,9,9,10,10,1,3.22
47.59176977,-122.2922878,3,1,1,1,2,1,1125,27,96,9,10,9,10,9,9,1,5.19
47.59319643,-122.2924921,2,2,1,1,1,1,1125,1,100,10,10,10,10,10,10,1,0.38
47.60574573,-122.2928299,2,2,1,1,1,2,7,42,97,10,10,10,10,9,10,4,3.03
47.59523563,-122.3097246,4,1,1,2,2,2,120,113,95,10,10,10,10,9,9,1,3.74
47.59362267,-122.3074618,2,1,0,1,1,1,1125,15,83,9,10,10,9,9,9,1,4.21
47.59379732,-122.3051488,6,2.5,2,4,1,3,365,27,98,10,10,10,10,9,10,1,0.57
47.59943911,-122.3063463,2,1,1,1,1,1,1125,14,89,10,9,10,10,9,9,1,3.02
47.60004911,-122.309868,4,1,1,3,1,5,1125,0,,,,,,,,1,
47.59142846,-122.3017387,4,1.5,2,2,2,2,1125,15,99,10,10,10,10,10,10,1,1.05
47.5944964,-122.2987894,6,2,3,3,1,3,1125,0,,,,,,,,1,
47.60026601,-122.2998674,2,1.5,1,2,1,2,365,27,93,9,9,9,9,8,9,2,0.8
47.59921759,-122.3120997,2,1.5,1,1,1,1,29,22,94,10,10,10,9,9,9,1,4.46
47.59561764,-122.3108208,4,2,3,2,1,2,10,4,100,10,10,10,10,10,10,1,1.02
47.57669612,-122.2968805,2,1,1,2,1,2,2,0,,,,,,,,1,
47.59695169,-122.3019871,2,2,1,1,1,1,5,12,93,10,10,10,10,9,10,1,2.95
47.59515922,-122.3090613,2,1,1,1,1,1,1125,19,98,10,10,10,10,10,10,2,4.22
47.59213628,-122.3000801,2,1,1,1,1,1,1125,23,84,9,8,9,10,8,9,2,3.83
47.59802553,-122.3069675,4,1,3,2,4,2,1125,1,,,,,,,,1,0.59
47.59622687,-122.3029231,2,1,1,1,2,2,1125,17,96,10,10,10,10,9,10,1,1.1
47.60016616,-122.307816,2,1.5,1,1,1,1,1125,0,,,,,,,,2,
47.58725541,-122.3003847,4,1.5,1,1,2,2,14,4,100,10,10,10,10,10,10,2,0.57
47.59370214,-122.3081055,2,1,0,1,0,1,1125,4,100,9,10,10,10,10,10,1,2.79
47.58622696,-122.2986161,2,1.5,1,1,2,2,7,1,100,10,10,10,10,10,10,2,0.3
47.60158523,-122.3069832,6,2.5,2,3,4,3,45,14,96,10,10,10,10,9,9,1,0.47
47.59321976,-122.3088915,2,1,1,1,1,1,1125,26,97,10,10,10,10,9,10,1,1.26
47.59984837,-122.3070342,4,1.5,2,2,1,1,1125,1,100,6,10,10,10,10,10,2,0.86
47.59364421,-122.3093201,4,1,1,2,1,1,1125,0,,,,,,,,1,
47.59964652,-122.3073967,2,1,0,1,1,2,14,0,,,,,,,,1,
47.59197874,-122.3071759,2,1,1,1,1,1,14,141,96,10,10,10,10,9,10,1,8.55
47.59316777,-122.3016992,4,2,2,3,1,2,14,3,100,10,10,10,10,9,10,1,0.93
47.59704962,-122.2998868,6,2.5,3,3,1,3,730,10,100,10,10,10,10,10,10,1,0.19
47.59382038,-122.305967,4,1,1,2,1,7,30,0,,,,,,,,1,
47.59958299,-122.3131538,4,1,0,2,1,2,1125,38,97,10,10,10,10,9,10,2,4.79
47.59797618,-122.3008799,7,3.5,3,3,1,2,365,39,88,9,9,9,9,8,9,3,0.88
47.59437235,-122.3093581,3,1,1,1,1,2,1125,1,100,10,10,10,10,10,10,1,0.16
47.59127371,-122.3057614,2,1,0,1,1,2,1125,18,89,9,9,9,9,9,10,1,2.65
47.59696031,-122.2981652,2,1,1,1,2,1,1125,0,,,,,,,,5,
47.59578066,-122.3096529,4,1,0,2,2,1,30,80,99,10,10,10,10,9,10,1,6.35
47.59639091,-122.3049055,4,2,3,2,1,4,1125,1,100,10,10,10,10,8,10,1,0.22
47.59856675,-122.307544,2,1,1,1,2,1,1125,25,98,10,10,10,10,9,10,3,4.9
47.59371046,-122.3041901,3,1,0,2,2,1,1125,4,90,10,10,10,9,7,9,1,0.69
47.59933473,-122.3113683,2,1,1,1,1,2,7,183,97,10,10,10,10,9,10,2,7.75
47.59361162,-122.3097999,4,1,2,3,1,1,1125,45,93,10,9,10,10,9,9,1,2.99
47.59196614,-122.3083929,4,1,1,1,1,2,6,9,84,9,8,9,10,8,7,1,1.21
47.59235748,-122.3033445,2,1.5,1,1,1,1,1125,0,,,,,,,,1,
47.60044106,-122.3092233,2,1,1,1,2,1,1125,1,100,10,10,10,10,10,10,3,1
47.60141207,-122.3128888,3,1,0,2,2,1,14,0,,,,,,,,2,
47.59982699,-122.3094831,4,2,2,2,4,3,1125,6,100,10,10,10,10,10,10,1,0.42
47.58748247,-122.3006221,8,3,3,3,6,2,180,7,94,10,9,9,9,9,9,1,2.28
47.59412508,-122.3086619,4,1,1,2,2,1,1125,61,98,10,10,10,10,9,10,2,3.83
47.5942898,-122.3091905,2,1,1,1,1,1,1125,2,100,10,10,10,10,10,10,1,0.56
47.59083217,-122.2998134,2,0.5,1,1,1,1,1125,26,86,9,8,9,9,8,9,2,4.79
47.60051049,-122.301994,2,1.5,1,1,1,2,365,31,95,10,9,10,9,9,9,2,0.86
47.60138626,-122.307679,4,2,2,2,1,3,1125,5,96,10,10,10,9,10,10,1,0.85
47.60011268,-122.3037545,2,1,1,1,2,1,1125,7,100,10,10,10,10,9,10,1,1.35
47.58172347,-122.2989805,6,1,1,3,2,1,60,64,89,9,9,9,9,8,8,11,2.06
47.61070501,-122.340975,2,1,0,1,1,2,1125,0,,,,,,,,6,
47.60927418,-122.3408774,2,1,0,1,1,2,1125,52,95,10,9,10,10,10,9,3,5.98
47.60854615,-122.3391915,2,1,1,2,1,2,1125,7,91,9,9,9,9,10,9,1,0.46
47.60979836,-122.340368,2,2,1,1,1,1,1125,43,95,9,9,10,10,10,10,1,4.37
47.60846227,-122.3395063,4,1,1,2,1,2,1125,13,86,9,9,8,9,10,9,1,0.63
47.60816273,-122.3389926,6,2,2,3,1,2,1125,20,88,9,9,10,9,10,9,1,0.68
47.60908008,-122.3401055,8,0,1,8,1,1,1125,19,93,9,9,9,9,10,9,2,2.47
47.61217391,-122.3433935,4,2.5,2,2,4,6,180,31,99,10,10,10,10,10,10,1,1.75
47.60866344,-122.3413011,6,1,1,3,2,1,1125,48,98,10,10,10,10,10,9,1,6.32
47.61051908,-122.3418096,2,1,0,1,2,2,29,6,87,9,10,9,10,10,9,2,6
47.60772361,-122.3404758,8,8,1,8,1,1,1125,3,87,9,9,9,9,10,10,2,2.57
47.6088217,-122.3410176,4,1,1,2,1,1,1125,0,,,,,,,,3,
47.60777108,-122.3396398,3,1,0,1,1,1,1125,43,91,10,9,9,9,10,9,1,4.4
47.61056026,-122.3412964,2,1,0,1,1,2,1125,1,60,10,8,6,8,8,6,1,0.81
47.60969349,-122.3419973,3,1,1,1,2,2,1125,50,94,10,10,10,10,10,9,3,2.71
47.60846138,-122.3418883,3,1,1,1,2,1,29,14,99,10,10,10,10,10,10,2,7.78
47.61099527,-122.3435219,4,1,0,2,2,2,1125,10,98,10,10,10,10,10,9,1,2.73
47.60723759,-122.3413143,4,1,1,2,1,2,120,9,93,10,9,9,10,10,10,3,0.28
47.60800146,-122.3398458,4,2,2,2,1,2,1125,26,98,10,10,10,10,10,10,2,3.07
47.60880267,-122.3393003,2,1,1,1,1,2,20,1,100,10,10,10,10,10,10,1,1
47.60775334,-122.3413479,4,1,1,2,1,1,1125,14,92,10,10,10,9,10,9,3,2.4
47.61041221,-122.3414902,3,1,1,2,2,2,1125,0,,,,,,,,1,
47.60855884,-122.3402696,4,1,0,2,2,1,14,40,95,10,10,10,10,10,9,2,11.01
47.60817001,-122.3383759,5,2,2,2,1,7,365,7,100,10,10,10,10,10,9,6,0.21
47.61078024,-122.3411651,2,1,0,1,1,2,1125,0,,,,,,,,1,
47.60768097,-122.3402667,3,1,0,2,2,2,1125,31,97,10,9,10,9,10,9,3,7.32
47.60873775,-122.3411808,3,1,1,1,1,2,1125,21,95,10,10,10,10,10,10,1,5.43
47.60893109,-122.3402823,4,2,1,2,1,7,30,0,,,,,,,,1,
47.64482057,-122.3274884,3,1,1,2,2,2,180,16,98,10,10,10,10,10,10,1,0.82
47.6409173,-122.3233215,4,1,2,2,1,3,1125,6,100,10,10,10,10,9,10,4,1.42
47.64208137,-122.3246051,4,1,1,1,1,2,1125,9,93,9,9,10,10,10,10,1,1.99
47.64338999,-122.3258219,2,1,1,1,2,2,21,188,100,10,10,10,10,10,10,2,4.85
47.6405253,-122.3285206,2,1,1,1,2,4,60,3,100,10,10,10,10,10,10,1,0.64
47.63917689,-122.3262251,2,1,1,1,1,2,1125,31,95,10,10,10,10,10,9,1,4.72
47.6394781,-122.3259309,4,1,1,1,2,2,90,26,98,10,10,10,10,10,10,1,4.43
47.64078787,-122.3232083,2,1,1,1,1,10,30,0,,,,,,,,1,
47.63757485,-122.3233591,2,1,1,1,2,2,1125,20,98,10,10,10,10,9,10,1,3.03
47.64007904,-122.3255434,3,1,1,1,1,2,21,7,96,10,10,10,10,10,10,1,0.26
47.64050458,-122.3282016,3,1,1,2,1,1,1125,2,100,10,10,10,10,10,8,1,0.16
47.63897301,-122.3248878,4,1,1,1,2,3,365,47,95,10,10,10,10,10,10,4,1.26
47.63828959,-122.3278954,3,1,1,1,2,2,7,20,96,10,10,10,10,10,9,1,1.05
47.63963508,-122.3244524,4,1,2,2,1,3,1125,81,98,10,10,10,10,10,10,4,2.83
47.65195627,-122.3213982,3,1,1,1,3,2,1125,2,90,10,8,10,10,9,9,1,0.36
47.64011694,-122.326567,4,1.5,2,3,4,1,1125,2,100,10,10,10,10,10,10,1,0.38
47.64198079,-122.32299,1,1,1,1,1,1,1125,0,,,,,,,,3,
47.64793265,-122.3233427,4,1,1,2,2,1,1125,22,86,9,9,9,10,9,8,1,1.18
47.64156091,-122.3270726,2,1,0,1,2,3,1125,41,95,10,10,10,10,10,10,1,3.81
47.6360227,-122.3244654,2,1,1,1,1,1,1125,29,97,10,10,10,10,10,10,1,1.19
47.63857442,-122.3248037,2,1,1,1,1,1,95,16,96,10,10,10,10,10,10,2,1.66
47.64179026,-122.3249532,4,1,1,1,1,2,1125,1,80,8,8,10,10,10,8,3,0.26
47.64454557,-122.3255229,2,1,1,1,2,2,21,146,98,10,10,10,10,10,10,2,3.52
47.64069202,-122.3235032,2,1,1,1,1,1,1125,0,,,,,,,,3,
47.64715015,-122.322739,8,1,2,4,1,2,1125,43,98,10,10,10,10,9,10,1,2.7
47.63844166,-122.3251257,2,1,1,1,1,1,1125,0,,,,,,,,2,
47.64081227,-122.3260625,3,1,1,1,2,1,1125,0,,,,,,,,1,
47.64211473,-122.3272227,2,1,0,1,1,1,1125,8,88,9,8,9,10,10,9,1,1.53
47.64125058,-122.3240878,2,1,1,1,1,1,1125,2,90,10,10,10,10,9,9,1,0.17
47.64648795,-122.3258909,2,1,0,1,1,3,1125,0,,,,,,,,1,
47.64538718,-122.3237816,3,1,1,1,2,1,1125,9,87,10,9,8,9,9,8,1,0.51
47.63754496,-122.3273922,2,1,1,1,1,2,1125,2,90,9,7,10,10,10,10,1,0.29
47.63611986,-122.3243359,2,1,1,1,1,1,1125,89,89,9,9,10,10,9,9,1,4.71
47.64032438,-122.3231676,8,2.5,3,3,5,2,1125,2,60,10,10,10,8,8,6,1,0.43
47.64862792,-122.3242205,2,1,1,1,2,2,1125,0,,,,,,,,1,
47.63874945,-122.3270475,4,1,0,2,1,1,1125,6,73,6,6,9,9,9,7,1,1.3
47.63672995,-122.3237994,3,1,2,2,1,2,1125,11,96,10,10,10,10,9,10,1,2.01
47.64097356,-122.3285731,2,1,1,1,1,2,14,115,92,9,9,10,10,10,9,1,2.68
47.6366744,-122.323155,4,1,2,2,1,7,730,0,,,,,,,,2,
47.63618111,-122.3266379,2,1,1,1,1,1,1125,4,100,10,10,10,10,10,10,1,2.07
47.63550919,-122.3254119,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.64425525,-122.3261722,2,1,1,1,2,1,1125,6,100,10,10,10,10,10,10,1,0.44
47.64166537,-122.3246454,2,1,1,1,1,1,1125,4,75,7,7,8,9,7,7,1,3.08
47.64687986,-122.3241736,2,1,1,1,2,2,1125,34,96,10,10,10,10,10,10,1,0.83
47.63845449,-122.3233818,6,1,2,2,4,1,1125,106,77,8,8,9,9,8,8,2,5.99
47.61907156,-122.3477988,3,1,1,1,1,1,9,9,98,10,10,10,10,10,10,1,1.32
47.62386147,-122.3422631,2,1,1,1,1,2,14,16,96,9,10,10,10,10,10,1,3.64
47.6208625,-122.3389661,6,2,2,3,1,3,10,7,100,10,10,10,10,10,10,2,1.86
47.63449323,-122.3258473,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.61920554,-122.3320296,3,1,1,1,1,2,10,3,100,10,10,10,10,10,10,1,1.8
47.62398874,-122.3321662,2,1,1,1,1,1,1125,0,,,,,,,,1,
47.62330202,-122.3319691,4,1,1,2,2,4,1125,0,,,,,,,,1,
47.63443454,-122.3241573,2,1,0,1,1,2,1125,15,82,9,8,10,10,9,8,1,2.66
47.62667517,-122.3429056,4,2,1,1,1,30,1125,2,100,9,9,10,10,10,10,1,0.61
47.61970698,-122.3369972,2,1,0,1,1,7,90,1,100,6,10,10,10,10,10,1,0.45
47.61991685,-122.3461084,1,2,1,1,1,1,1125,0,,,,,,,,1,
47.62036233,-122.3446291,2,1.5,1,1,1,1,1125,0,,,,,,,,1,
47.6286668,-122.3285456,2,1,1,1,1,2,30,14,85,9,8,10,9,10,9,1,2.37
47.62013508,-122.3370193,4,1,1,1,2,2,1125,20,96,10,10,10,10,10,9,3,3.11
47.61998352,-122.3338898,2,1,0,1,2,1,9,0,,,,,,,,1,
47.61974793,-122.339131,2,1,1,1,2,3,31,21,96,10,9,9,9,9,9,1,0.38
47.61994409,-122.3385515,3,1,1,1,2,2,1125,0,,,,,,,,3,
47.62366227,-122.3332926,2,1,1,1,2,2,30,3,73,6,5,10,10,7,6,1,0.8
47.62547232,-122.3374789,4,1,1,4,1,1,1125,0,,,,,,,,1,
47.61971806,-122.3372047,3,1,1,1,2,2,1125,26,98,10,10,10,10,10,10,3,4.24
47.62151025,-122.3287867,2,1,1,1,1,2,365,19,98,10,9,10,10,10,9,1,0.34
47.62175656,-122.3296963,2,1,1,1,1,1,1125,4,90,10,10,10,9,10,9,2,0.83
47.6208902,-122.3303591,2,1,0,1,1,3,1125,1,80,8,6,10,10,8,10,1,0.2
47.62027939,-122.3392147,3,1,1,1,2,2,1125,6,100,10,10,10,10,10,9,3,1.27
47.62096789,-122.3377744,2,1,1,1,1,1,1125,12,100,10,10,10,10,10,10,2,2.4
47.6193018,-122.3443613,3,1,1,1,1,1,1125,3,93,10,9,10,10,10,10,1,2.37
47.62147035,-122.3310743,2,1,1,1,1,1,1125,1,40,4,10,10,10,10,4,2,1
47.65947038,-122.4018734,6,2.5,3,3,1,1,1125,2,90,9,9,10,10,10,9,1,0.43
47.65421134,-122.4083888,7,2,3,3,6,2,1125,4,100,10,10,10,10,10,10,4,0.74
47.65103145,-122.3850038,10,3.5,3,5,6,1,180,29,94,10,10,10,10,9,10,1,4.24
47.65912133,-122.4022654,1,1,1,1,1,2,1125,57,89,9,9,9,10,9,9,2,3.01
47.66403531,-122.4037501,2,1,1,1,1,1,1125,39,98,10,10,10,10,10,10,1,3.03
47.65157061,-122.3837191,1,1,1,1,1,1,1125,0,,,,,,,,1,
47.65982998,-122.4027384,2,1,1,2,1,1,1125,20,86,9,8,9,9,9,8,1,1.11
47.65398031,-122.3955475,4,1,1,2,4,2,29,0,,,,,,,,1,
47.65061812,-122.4031198,12,3.5,5,7,1,3,1125,3,100,10,9,9,10,9,10,1,0.75
47.64899205,-122.397112,6,1,2,4,6,2,180,7,94,10,10,10,10,9,10,1,1.54
47.64950046,-122.3839635,5,2.5,3,3,1,2,1125,9,98,10,10,10,10,10,10,1,1.33
47.65058889,-122.3910163,4,1,1,2,1,1,1125,0,,,,,,,,1,
47.64987479,-122.3835612,2,1,1,1,1,1,1125,58,94,9,9,10,10,9,10,4,5.26
47.64950029,-122.3827632,8,2.5,3,3,1,1,1125,0,,,,,,,,4,
47.66119734,-122.4014455,2,1,1,1,1,1,365,25,91,8,9,10,10,9,9,1,0.5
47.65221579,-122.385481,2,1,1,1,1,2,21,57,97,9,10,10,10,9,10,1,1.25
47.6524383,-122.3896985,2,1,1,1,2,2,1125,3,100,10,10,10,10,10,10,1,0.49
47.65795018,-122.3981546,6,2,3,4,6,3,1125,2,100,10,10,10,10,10,10,1,0.64
47.65440287,-122.3935909,4,1,0,2,2,2,1125,0,,,,,,,,1,
47.65842626,-122.4022982,1,1,1,1,1,2,1125,16,97,9,9,10,10,10,9,2,0.95
47.66056383,-122.401864,3,1,1,1,1,1,1125,64,100,10,10,10,10,10,10,1,2.08
47.64962414,-122.3855305,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.65249557,-122.3963541,4,1,1,2,2,1,1125,0,,,,,,,,1,
47.65378345,-122.3881302,5,2,3,2,4,2,1125,2,80,10,10,10,9,10,8,1,0.5
47.65513059,-122.4078177,2,1,1,1,1,2,1125,8,100,10,9,10,10,10,10,4,0.47
47.65412764,-122.3896939,4,1,1,1,1,1,1125,1,60,4,8,10,10,10,8,1,0.3
47.64868391,-122.3837888,8,1,5,5,1,1,1125,0,,,,,,,,1,
47.65438187,-122.4096283,5,1,2,3,4,2,1125,3,73,7,7,9,9,7,7,4,0.49
47.6508108,-122.3846944,2,1,1,1,1,1,1125,64,93,10,9,10,10,9,9,4,5.98
47.64944286,-122.3833124,4,1,1,1,2,1,1125,0,,,,,,,,4,
47.65362955,-122.4076045,5,2,3,3,5,1,1125,1,100,10,10,10,10,10,10,1,0.81
47.65312176,-122.4098169,2,1,1,1,2,1,3,71,93,10,10,10,10,9,10,1,1.62
47.63543619,-122.4024723,2,1,1,1,1,2,1125,4,85,10,10,10,10,10,10,1,0.94
47.64609021,-122.4158477,5,2,2,2,4,2,1125,14,100,10,10,10,10,10,10,1,2.8
47.64145682,-122.403883,6,1,2,3,4,2,14,0,,,,,,,,1,
47.64012727,-122.4027391,6,1.5,2,4,4,3,1125,4,100,10,10,10,10,10,10,1,1.05
47.64789129,-122.4087649,9,1.5,0,4,2,4,1125,9,84,8,9,10,9,9,7,2,0.51
47.64709029,-122.4085553,15,4,4,7,2,1,1125,19,97,9,10,9,10,10,9,2,1.07
47.65020403,-122.4138818,2,1,1,1,2,1,1125,17,79,9,8,9,9,9,8,2,0.89
47.6489241,-122.4127147,2,1,1,1,2,1,1125,11,87,9,8,10,10,10,8,2,0.61
47.64724228,-122.4045048,5,1,2,3,1,1,1125,13,93,10,9,9,10,10,9,1,1.38
47.65168581,-122.4045734,12,3.5,5,7,1,3,1125,1,100,10,10,10,10,10,10,1,1
47.65266873,-122.4092961,2,1,1,1,1,1,1125,0,,,,,,,,4,
47.63149514,-122.3954371,10,2,3,3,1,3,1125,15,95,9,9,10,10,10,9,4,0.67
47.61570241,-122.332627,3,1,1,1,2,2,1125,28,99,10,10,10,10,10,10,4,4.18
47.61537863,-122.3352588,4,1,1,1,1,1,31,54,94,9,9,10,10,10,9,1,2.89
47.6157283,-122.3422533,6,2,2,3,1,2,1125,10,94,8,9,9,10,10,9,1,0.81
47.61361553,-122.3470578,4,1,1,2,1,2,365,17,98,9,10,9,10,10,9,6,0.26
47.6129733,-122.3444255,2,1,1,1,1,1,1125,4,95,10,10,10,10,9,10,1,2.93
47.61109043,-122.3481571,1,1,1,1,1,1,1125,6,80,9,9,10,9,10,8,1,0.78
47.61381379,-122.3425287,2,1,1,1,1,1,14,108,87,9,7,10,10,10,9,1,6.16
47.61491677,-122.3449797,4,1,1,2,1,3,1125,2,90,8,5,9,9,10,7,1,0.39
47.61644587,-122.3522178,1,1,1,1,1,2,1125,1,100,10,10,10,10,10,10,1,0.81
47.61442745,-122.3490971,4,1,0,1,1,2,1125,0,,,,,,,,31,
47.61297812,-122.350977,2,1,1,1,2,7,1125,10,89,10,7,9,9,10,8,1,0.56
47.61338553,-122.3400657,5,1,1,2,0,2,1125,28,83,9,9,9,9,10,9,3,4.02
47.61429418,-122.3363903,3,1,1,1,1,5,1125,4,55,7,7,5,6,10,7,2,0.9
47.61638694,-122.3538221,3,1,0,1,2,2,26,2,100,10,9,10,10,10,10,2,2
47.61805329,-122.3375544,3,1,1,1,2,2,1125,19,97,10,10,10,10,10,9,4,3.45
47.6142054,-122.3439889,2,1,1,1,2,1,20,1,20,2,4,2,2,6,2,2,1
47.61522895,-122.3371196,4,1,0,1,1,3,1125,2,100,10,10,9,8,10,7,31,0.41
47.61483648,-122.3468338,4,1,1,2,2,3,60,0,,,,,,,,5,
47.6146353,-122.3454,6,1,0,3,2,1,1125,6,93,10,9,10,10,10,10,5,1.5
47.61632074,-122.349325,3,1,1,1,1,2,1125,12,90,9,10,10,10,10,9,1,3.79
47.61574887,-122.3436528,3,1,0,2,2,2,1125,54,93,10,9,10,10,10,9,3,6.59
47.61494348,-122.3406782,2,1,0,1,2,2,22,31,98,10,10,10,10,10,9,2,5.71
47.61451451,-122.3403292,4,1,0,3,2,1,1125,13,95,10,10,10,10,10,10,3,5.42
47.61534361,-122.3327413,6,2.5,2,3,4,20,1125,3,100,10,10,10,10,10,10,3,0.45
47.61847932,-122.3554914,4,1,2,2,1,1,1125,5,72,8,6,9,9,9,8,1,0.84
47.61411914,-122.3412966,2,1,0,1,0,2,1125,76,87,9,8,9,9,10,9,3,5.08
47.61397108,-122.3482181,4,1,1,2,2,3,60,25,94,10,9,10,10,10,9,5,3.75
47.61242487,-122.3437826,3,1,1,1,2,1,1125,181,95,10,10,10,10,10,9,5,6.22
47.61430704,-122.3472579,2,1,0,1,1,2,1125,12,98,10,10,10,10,10,10,1,1.46
47.61369631,-122.342055,2,1,0,1,0,2,7,6,100,10,10,10,10,10,10,1,3.6
47.61290508,-122.3465707,3,1,1,1,2,2,1125,39,98,10,10,10,10,10,10,3,4.38
47.6172907,-122.3496,3,1,1,1,2,2,1125,2,100,10,10,10,10,10,10,3,0.76
47.61429607,-122.3473832,4,1,1,2,1,2,365,3,93,10,10,9,9,9,8,6,0.45
47.61601594,-122.3295179,2,1,0,1,1,2,5,37,94,10,10,10,10,9,10,1,2.78
47.6138396,-122.349435,5,1,1,3,2,1,15,67,94,10,10,10,10,10,9,5,4.15
47.61561135,-122.3459267,4,,1,2,1,2,365,26,87,9,9,10,9,9,8,6,0.37
47.61689556,-122.3463832,2,1,1,1,1,2,1125,0,,,,,,,,1,
47.6148639,-122.3439854,4,1,1,2,1,2,90,20,92,9,9,9,9,9,9,6,0.71
47.6172487,-122.3472461,2,1,1,1,1,3,7,61,98,10,10,10,10,10,10,1,3.48
47.61551227,-122.337286,2,1,1,1,1,5,30,18,96,9,9,10,10,10,9,1,1
47.6115756,-122.3466116,5,1,0,1,2,1,90,121,92,9,9,10,10,10,9,12,3.53
47.6177369,-122.35552,2,1,1,1,1,2,1125,18,97,10,10,10,10,10,9,1,1.04
47.61540885,-122.3486193,4,1,0,2,1,3,1125,11,90,10,10,10,10,10,9,3,0.72
47.61662984,-122.3500016,2,1,0,1,1,3,1125,0,,,,,,,,1,
47.61269735,-122.3415262,2,1,0,1,1,2,1125,13,92,9,9,10,10,10,9,1,1.73
47.61406469,-122.3492246,3,1,0,2,2,1,29,159,96,10,9,10,10,10,9,1,6.94
47.61793645,-122.3383949,3,1,1,2,2,2,1125,32,97,10,10,10,10,10,9,12,4.82
47.61518277,-122.3469319,4,2,2,2,1,7,1125,6,100,10,10,10,10,10,10,1,0.75
47.61513544,-122.3506703,3,1,0,2,1,2,1125,0,,,,,,,,1,
47.61758375,-122.3533028,2,1,0,1,0,2,7,49,97,10,10,10,10,10,10,1,3.33
47.61370509,-122.3504478,3,1,0,2,1,3,10,19,97,10,10,10,10,10,10,1,2.45
47.61462365,-122.3483971,2,1,1,1,2,1,1125,0,,,,,,,,12,
47.61597793,-122.3492911,1,1,1,1,2,1,1125,4,95,10,9,10,10,10,10,12,0.94
47.61481343,-122.3427933,2,1,1,1,1,3,1125,1,100,10,10,10,10,10,10,31,0.36
47.61484887,-122.3411722,1,1,1,1,1,1,14,22,97,9,10,10,10,10,9,1,3.16
47.61409386,-122.3444241,4,1,1,1,2,1,1125,35,94,10,9,10,10,10,9,5,4.55
47.61428954,-122.3489472,2,1,0,1,2,1,1125,29,99,10,10,10,10,10,10,12,7.84
47.61496234,-122.3321392,2,1,1,1,1,1,1125,60,98,10,10,10,10,10,10,2,3.89
47.61469962,-122.3399525,6,2,2,3,1,2,1125,12,95,10,10,10,10,10,10,1,1.4
47.61423956,-122.3489068,5,1,1,3,1,2,365,14,97,10,10,10,10,10,9,4,1.07
